block,lam,train,test,learned_over_loc,perfect_over_loc,capture,pred_corr
AB,10.0,NDC-classes,tags-ask-ubuntu,1.0921684748951486,1.1923896562998082,0.47907188290579866,0.8595386002713488
AB,10.0,NDC-substances,contact-primary-school,1.0618045883955327,1.1318799492854903,0.4686427977140008,0.6089719254112724
AB,10.0,NDC-substances,contact-high-school,0.9807934116931947,1.3149893580660719,-0.06097535619846742,0.23763884851711803
AB,10.0,NDC-substances,email-Enron,1.6136085229016377,1.80346655331272,0.7637013891514324,0.7363253403646468
AB,10.0,NDC-substances,email-Eu,1.7539865012545406,1.6725121109900603,1.1211493279199616,0.8218388120934363
AB,10.0,NDC-substances,NDC-classes,2.389282840804953,4.08325149712881,0.45059017796591777,0.8083817440399281
AB,10.0,NDC-substances,DAWN,1.0895298241511489,1.0417909408473682,2.1423261198673624,0.9456317763441308
AB,10.0,NDC-substances,congress-bills,1.0907317682674866,1.066851977621039,1.3572039526162412,0.808965122266068
AB,10.0,NDC-substances,tags-math-sx,1.1786685818430276,1.1319030898951705,1.3545443248147087,0.9497518492125717
AB,10.0,NDC-substances,tags-ask-ubuntu,1.2547501889984258,1.1923896562998082,1.3241366188701893,0.9592649558996756
AB,10.0,DAWN,contact-primary-school,1.0359581259373734,1.1318799492854903,0.27265802066341516,0.7219138214032073
AB,10.0,DAWN,contact-high-school,0.9863499101555956,1.3149893580660719,-0.04333508258250802,0.3169078594711658
AB,10.0,DAWN,email-Enron,1.138289969394801,1.80346655331272,0.17211664732604823,0.5764638930502308
AB,10.0,DAWN,email-Eu,1.3351174807651842,1.6725121109900603,0.4983069825639724,0.8487074026036786
AB,10.0,DAWN,NDC-classes,2.0029695007016044,4.08325149712881,0.3252960394685906,0.7265162643885883
AB,10.0,DAWN,NDC-substances,1.6550747364457337,1.9382074303228396,0.6982195144418338,0.9363524336732113
AB,10.0,DAWN,congress-bills,1.037918135647222,1.066851977621039,0.5671954218342943,0.8871055550824412
AB,10.0,DAWN,tags-math-sx,1.102651901271288,1.1319030898951705,0.7782372752061404,0.9666601564835574
AB,10.0,DAWN,tags-ask-ubuntu,1.1613328096612872,1.1923896562998082,0.8385731996416483,0.9715418856096715
AB,10.0,congress-bills,contact-primary-school,1.0324256971919001,1.1318799492854903,0.2458728363756482,0.7157166314350669
AB,10.0,congress-bills,contact-high-school,0.9760945976341575,1.3149893580660719,-0.07589273019448521,0.30371049934112415
AB,10.0,congress-bills,email-Enron,1.0171668448657791,1.80346655331272,0.021365973225642862,0.4082883559440271
AB,10.0,congress-bills,email-Eu,1.2424197832928716,1.6725121109900603,0.3604690225369853,0.7590589381713406
AB,10.0,congress-bills,NDC-classes,2.1709696098541045,4.08325149712881,0.3797840075467527,0.7640572891988775
AB,10.0,congress-bills,NDC-substances,1.6601423171954008,1.9382074303228396,0.7036208580955751,0.918025907851783
AB,10.0,congress-bills,DAWN,1.0395443066862529,1.0417909408473682,0.9462411203107228,0.9537555944348749
AB,10.0,congress-bills,tags-math-sx,1.088038582166626,1.1319030898951705,0.6674489751270756,0.9382099711785963
AB,10.0,congress-bills,tags-ask-ubuntu,1.1364246818504222,1.1923896562998082,0.7091061155482621,0.9453213408500254
AB,10.0,tags-math-sx,contact-primary-school,1.0427858772012575,1.1318799492854903,0.3244304948027825,0.7721686582036279
AB,10.0,tags-math-sx,contact-high-school,0.9874679401892421,1.3149893580660719,-0.03978566097502626,0.3404329554458471
AB,10.0,tags-math-sx,email-Enron,1.0341256948894575,1.80346655331272,0.04247307463982923,0.47619202203959693
AB,10.0,tags-math-sx,email-Eu,1.2635629130796995,1.6725121109900603,0.3919080545504034,0.820467291000876
AB,10.0,tags-math-sx,NDC-classes,1.851224472763027,4.08325149712881,0.2760801295501536,0.6860888168495749
AB,10.0,tags-math-sx,NDC-substances,1.6196153220024294,1.9382074303228396,0.6604246587444081,0.9181531686380843
AB,10.0,tags-math-sx,DAWN,0.9956925513617797,1.0417909408473682,-0.10307134873924624,0.972207346103776
AB,10.0,tags-math-sx,congress-bills,1.0221273495298366,1.066851977621039,0.3309902012961982,0.8481908639543732
AB,10.0,tags-math-sx,tags-ask-ubuntu,1.1739984799816243,1.1923896562998082,0.9044066262610075,0.9772612762147997
AB,10.0,tags-ask-ubuntu,contact-primary-school,1.037152674760388,1.1318799492854903,0.2817158708482738,0.7650709230657393
AB,10.0,tags-ask-ubuntu,contact-high-school,0.986403213900173,1.3149893580660719,-0.04316585862870612,0.3441385910801239
AB,10.0,tags-ask-ubuntu,email-Enron,1.0543296140353378,1.80346655331272,0.06761901140916807,0.5079348762724141
AB,10.0,tags-ask-ubuntu,email-Eu,1.2682206484689624,1.6725121109900603,0.3988339304017779,0.8340894360894184
AB,10.0,tags-ask-ubuntu,NDC-classes,1.8142208403891138,4.08325149712881,0.2640786329455556,0.6976178131055415
AB,10.0,tags-ask-ubuntu,NDC-substances,1.6122957613179254,1.9382074303228396,0.652623014408693,0.9265423147472781
AB,10.0,tags-ask-ubuntu,DAWN,0.9935019068472424,1.0417909408473682,-0.1554904728393268,0.9717775758276762
AB,10.0,tags-ask-ubuntu,congress-bills,1.0109383137563293,1.066851977621039,0.16361989795327841,0.8010744810755072
AB,10.0,tags-ask-ubuntu,tags-math-sx,1.0985578850192856,1.1319030898951705,0.7471992134347584,0.9736182390804922
ABC,0.1,contact-primary-school,contact-high-school,0.9996684823095021,1.3149893580660719,-0.001052472669341247,0.3525613284767997
ABC,0.1,contact-primary-school,email-Enron,0.9341021565290908,1.80346655331272,-0.0820169093526173,0.34957817610972836
ABC,0.1,contact-primary-school,email-Eu,1.2260142411297537,1.6725121109900603,0.33607460361869107,0.7417920652511364
ABC,0.1,contact-primary-school,NDC-classes,1.6336266496335665,4.08325149712881,0.20550598944770262,0.641116523284723
ABC,0.1,contact-primary-school,NDC-substances,1.5526775400760455,1.9382074303228396,0.5890781955178801,0.8638864670759331
ABC,0.1,contact-primary-school,DAWN,0.95830568739724,1.0417909408473682,-0.9976878183967879,0.9183203189838998
ABC,0.1,contact-primary-school,congress-bills,1.026778539034356,1.066851977621039,0.4005646502509527,0.8088406433471214
ABC,0.1,contact-primary-school,tags-math-sx,1.1195135692001257,1.1319030898951705,0.9060710351448827,0.9502285792154611
ABC,0.1,contact-primary-school,tags-ask-ubuntu,1.2038471356179508,1.1923896562998082,1.0595535099885407,0.9438266883663297
ABC,0.1,contact-high-school,contact-primary-school,1.0335636491219389,1.1318799492854903,0.25450153191431063,0.6670686189819269
ABC,0.1,contact-high-school,email-Enron,0.8994284066035186,1.80346655331272,-0.1251720970609433,0.28597393000792526
ABC,0.1,contact-high-school,email-Eu,1.1363768611209832,1.6725121109900603,0.20278721957915624,0.694506104327543
ABC,0.1,contact-high-school,NDC-classes,1.6546885708892907,4.08325149712881,0.21233706413471323,0.6433390185663207
ABC,0.1,contact-high-school,NDC-substances,1.492668750444183,1.9382074303228396,0.5251170844752896,0.8677398816570957
ABC,0.1,contact-high-school,DAWN,0.9359051968351138,1.0417909408473682,-1.533700889840641,0.9277148339861613
ABC,0.1,contact-high-school,congress-bills,0.9913619653750112,1.066851977621039,-0.12921135518166513,0.5971273755388921
ABC,0.1,contact-high-school,tags-math-sx,1.1024067225655523,1.1319030898951705,0.7763784961136212,0.9322370951284175
ABC,0.1,contact-high-school,tags-ask-ubuntu,1.15381389595502,1.1923896562998082,0.7994915054857514,0.937893566664705
ABC,0.1,email-Enron,contact-primary-school,1.049702912811994,1.1318799492854903,0.37687998123504224,0.6764794102373363
ABC,0.1,email-Enron,contact-high-school,0.9608252296620389,1.3149893580660719,-0.12436855193610657,0.23772229874256176
ABC,0.1,email-Enron,email-Eu,1.6735904317076142,1.6725121109900603,1.0016034220052432,0.8201440647858306
ABC,0.1,email-Enron,NDC-classes,2.018673836864042,4.08325149712881,0.33038947287065384,0.7566501322258492
ABC,0.1,email-Enron,NDC-substances,1.8022416357302413,1.9382074303228396,0.8550791752461264,0.9384507102436337
ABC,0.1,email-Enron,DAWN,1.0323678974570007,1.0417909408473682,0.774519472419083,0.9292167525913808
ABC,0.1,email-Enron,congress-bills,1.0401839744095192,1.066851977621039,0.6010887910797248,0.7380303609806448
ABC,0.1,email-Enron,tags-math-sx,1.122912223074269,1.1319030898951705,0.93183732975439,0.9609894964543446
ABC,0.1,email-Enron,tags-ask-ubuntu,1.1894274458862883,1.1923896562998082,0.9846030682184715,0.9661725694280007
ABC,0.1,email-Eu,contact-primary-school,1.060012657683507,1.1318799492854903,0.45505520747201,0.7779646641839634
ABC,0.1,email-Eu,contact-high-school,0.9868612737416848,1.3149893580660719,-0.041711651272863894,0.3341325593157129
ABC,0.1,email-Eu,email-Enron,1.241585302535058,1.80346655331272,0.3006787296110754,0.6529029585111518
ABC,0.1,email-Eu,NDC-classes,1.8118838738392948,4.08325149712881,0.26332067773107015,0.7192458911938762
ABC,0.1,email-Eu,NDC-substances,1.7242524236319496,1.9382074303228396,0.7719534084085569,0.9304618997577778
ABC,0.1,email-Eu,DAWN,0.9331252189969624,1.0417909408473682,-1.6002219535396984,0.9362176697643779
ABC,0.1,email-Eu,congress-bills,0.9851496670214086,1.066851977621039,-0.22213752692213318,0.6390344248630238
ABC,0.1,email-Eu,tags-math-sx,1.1076186754850392,1.1319030898951705,0.8158919974548645,0.9583888069956702
ABC,0.1,email-Eu,tags-ask-ubuntu,1.1891437120318429,1.1923896562998082,0.9831282807485916,0.9630093452182268
ABC,0.1,NDC-classes,contact-primary-school,1.0149228615846901,1.1318799492854903,0.11315489326118496,0.26382027204597064
ABC,0.1,NDC-classes,contact-high-school,0.9086605053932361,1.3149893580660719,-0.2899764460855362,0.01802309725142838
ABC,0.1,NDC-classes,email-Enron,1.8979903538736247,1.80346655331272,1.1176449724897441,0.6211148397651681
ABC,0.1,NDC-classes,email-Eu,1.7175670581589983,1.6725121109900603,1.0669949974619921,0.6534584004969239
ABC,0.1,NDC-classes,NDC-substances,1.9256001293889664,1.9382074303228396,0.9865623522832951,0.8955044790499159
ABC,0.1,NDC-classes,DAWN,1.1040114197990603,1.0417909408473682,2.488850877488927,0.7719265973770562
ABC,0.1,NDC-classes,congress-bills,1.1671829954506379,1.066851977621039,2.5007935651259428,0.641221444194405
ABC,0.1,NDC-classes,tags-math-sx,1.0657802049349667,1.1319030898951705,0.498701015929538,0.7429002526046785
ABC,0.1,NDC-classes,tags-ask-ubuntu,1.0883261579575136,1.1923896562998082,0.4591003469535368,0.8076360177886018
ABC,0.1,NDC-substances,contact-primary-school,1.0618274153736,1.1318799492854903,0.468815886786229,0.6139184126161387
ABC,0.1,NDC-substances,contact-high-school,0.9816831462576834,1.3149893580660719,-0.05815070659775907,0.2415372551323658
ABC,0.1,NDC-substances,email-Enron,1.6114091508426887,1.80346655331272,0.7609640355554662,0.7368140480953653
ABC,0.1,NDC-substances,email-Eu,1.7531924384319804,1.6725121109900603,1.119968586622394,0.8221435419735904
ABC,0.1,NDC-substances,NDC-classes,2.3943630841746777,4.08325149712881,0.4522378681963306,0.8094022920770804
ABC,0.1,NDC-substances,DAWN,1.0879381737583473,1.0417909408473682,2.104240105039062,0.9465973979144856
ABC,0.1,NDC-substances,congress-bills,1.0889359167364523,1.066851977621039,1.3303408500583123,0.8105150779885572
ABC,0.1,NDC-substances,tags-math-sx,1.1777864085028698,1.1319030898951705,1.3478562833074252,0.9506547991216219
ABC,0.1,NDC-substances,tags-ask-ubuntu,1.2539984349225168,1.1923896562998082,1.320229163082974,0.959940241135485
ABC,0.1,DAWN,contact-primary-school,1.0355879867020585,1.1318799492854903,0.26985138298027844,0.7317335168299853
ABC,0.1,DAWN,contact-high-school,0.9875769514515106,1.3149893580660719,-0.03943958178385051,0.3251718850382904
ABC,0.1,DAWN,email-Enron,1.1563957105621219,1.80346655331272,0.1946511773480763,0.5917136236225934
ABC,0.1,DAWN,email-Eu,1.3551047020365004,1.6725121109900603,0.5280272224595652,0.8525577948031975
ABC,0.1,DAWN,NDC-classes,2.061664940703045,4.08325149712881,0.3443329036543696,0.7391168967105413
ABC,0.1,DAWN,NDC-substances,1.6562720164424616,1.9382074303228396,0.6994956501427799,0.9377426800107469
ABC,0.1,DAWN,congress-bills,1.0387074346248182,1.066851977621039,0.579002087929805,0.9003734902021006
ABC,0.1,DAWN,tags-math-sx,1.1013904614478958,1.1319030898951705,0.7686738917827888,0.9666495867005774
ABC,0.1,DAWN,tags-ask-ubuntu,1.1586304435121064,1.1923896562998082,0.8245268823855401,0.9718834592796013
ABC,0.1,congress-bills,contact-primary-school,1.0301328025289966,1.1318799492854903,0.2284866099225283,0.748049057446161
ABC,0.1,congress-bills,contact-high-school,0.9844738423860504,1.3149893580660719,-0.049291054495539006,0.34070089222890504
ABC,0.1,congress-bills,email-Enron,1.0957669116136934,1.80346655331272,0.1191921570584901,0.48545611885004253
ABC,0.1,congress-bills,email-Eu,1.314029318042322,1.6725121109900603,0.46694968448971663,0.7816981796769523
ABC,0.1,congress-bills,NDC-classes,2.2905386808777486,4.08325149712881,0.4185641949998325,0.7678648597239345
ABC,0.1,congress-bills,NDC-substances,1.6366625699675226,1.9382074303228396,0.6785946789490308,0.9181875014857533
ABC,0.1,congress-bills,DAWN,1.0351558010395165,1.0417909408473682,0.84123018832993,0.9640926431506052
ABC,0.1,congress-bills,tags-math-sx,1.0814560401340558,1.1319030898951705,0.6175445942835206,0.9438667968868844
ABC,0.1,congress-bills,tags-ask-ubuntu,1.1253119479365243,1.1923896562998082,0.6513445179258801,0.9510163693968797
ABC,0.1,tags-math-sx,contact-primary-school,1.0428029797908307,1.1318799492854903,0.3245601778187821,0.772577724128233
ABC,0.1,tags-math-sx,contact-high-school,0.9875445307757496,1.3149893580660719,-0.039542508041296436,0.340818010329822
ABC,0.1,tags-math-sx,email-Enron,1.034982110287637,1.80346655331272,0.04353897513643182,0.4770255637518901
ABC,0.1,tags-math-sx,email-Eu,1.2648104582157926,1.6725121109900603,0.3937631068471666,0.8211888089319297
ABC,0.1,tags-math-sx,NDC-classes,1.8542354448911575,4.08325149712881,0.2770566869704401,0.6866208540223367
ABC,0.1,tags-math-sx,NDC-substances,1.6198010093019144,1.9382074303228396,0.660622575850459,0.9182431194551177
ABC,0.1,tags-math-sx,DAWN,0.995743321196143,1.0417909408473682,-0.10185649611009208,0.972200865526655
ABC,0.1,tags-math-sx,congress-bills,1.0222390366720961,1.066851977621039,0.332660864547069,0.8491672974532103
ABC,0.1,tags-math-sx,tags-ask-ubuntu,1.1739516246431028,1.1923896562998082,0.904163082302238,0.9772629146023207
ABC,0.1,tags-ask-ubuntu,contact-primary-school,1.0370439931221833,1.1318799492854903,0.2808917756101911,0.7677452044178393
ABC,0.1,tags-ask-ubuntu,contact-high-school,0.987387340040594,1.3149893580660719,-0.04004154310749873,0.347366291340903
ABC,0.1,tags-ask-ubuntu,email-Enron,1.0822380625453203,1.80346655331272,0.1023540584312439,0.5361423745450925
ABC,0.1,tags-ask-ubuntu,email-Eu,1.2995001064585405,1.6725121109900603,0.4453452979718415,0.8495283564124178
ABC,0.1,tags-ask-ubuntu,NDC-classes,1.8803568187745106,4.08325149712881,0.2855287087655087,0.7133323520802901
ABC,0.1,tags-ask-ubuntu,NDC-substances,1.621208014897455,1.9382074303228396,0.6621222501762705,0.9300915962786673
ABC,0.1,tags-ask-ubuntu,DAWN,0.9996927737889887,1.0417909408473682,-0.007351502617119489,0.9726466781440076
ABC,0.1,tags-ask-ubuntu,congress-bills,1.0147183714114727,1.066851977621039,0.22016359029655203,0.8227907079780516
ABC,0.1,tags-ask-ubuntu,tags-math-sx,1.1001420366500494,1.1319030898951705,0.759209179478941,0.9736127607041964
ABC,1.0,contact-primary-school,contact-high-school,0.9995494786350118,1.3149893580660719,-0.0014302748758062563,0.3523781722754214
ABC,1.0,contact-primary-school,email-Enron,0.9334031399868764,1.80346655331272,-0.0828869101502016,0.34892975538739
ABC,1.0,contact-primary-school,email-Eu,1.2243857648627465,1.6725121109900603,0.3336531211793492,0.7416283817511009
ABC,1.0,contact-primary-school,NDC-classes,1.6294726288250538,4.08325149712881,0.2041587036968059,0.6407909238043678
ABC,1.0,contact-primary-school,NDC-substances,1.5520881855383464,1.9382074303228396,0.5884500246905648,0.8641917293937027
ABC,1.0,contact-primary-school,DAWN,0.957765209388837,1.0417909408473682,-1.0106207171888235,0.9184596875297847
ABC,1.0,contact-primary-school,congress-bills,1.0260345569050222,1.066851977621039,0.389435852632561,0.8069469003590527
ABC,1.0,contact-primary-school,tags-math-sx,1.1189307119308411,1.1319030898951705,0.9016522056106561,0.9502750534750137
ABC,1.0,contact-primary-school,tags-ask-ubuntu,1.203456939440185,1.1923896562998082,1.0575253542899952,0.9438951424004265
ABC,1.0,contact-high-school,contact-primary-school,1.033435649098236,1.1318799492854903,0.2535309520468142,0.6680596947028049
ABC,1.0,contact-high-school,email-Enron,0.8989523592116088,1.80346655331272,-0.1257645889200594,0.285525933429547
ABC,1.0,contact-high-school,email-Eu,1.1350299988888015,1.6725121109900603,0.20078448652770398,0.6948342731686974
ABC,1.0,contact-high-school,NDC-classes,1.650374296536904,4.08325149712881,0.21093780288197264,0.6428516607237056
ABC,1.0,contact-high-school,NDC-substances,1.4925381789681678,1.9382074303228396,0.5249779132517466,0.8684449311593168
ABC,1.0,contact-high-school,DAWN,0.9359604440764921,1.0417909408473682,-1.5323788989914717,0.9282735176032005
ABC,1.0,contact-high-school,congress-bills,0.9903453971564342,1.066851977621039,-0.14441761017593865,0.5943677167266878
ABC,1.0,contact-high-school,tags-math-sx,1.1016317441714933,1.1319030898951705,0.7705031341742243,0.9323929969786742
ABC,1.0,contact-high-school,tags-ask-ubuntu,1.153336193349288,1.1923896562998082,0.7970085102202084,0.9380679890644791
ABC,1.0,email-Enron,contact-primary-school,1.0496400705093936,1.1318799492854903,0.37640346980975875,0.6743901026817114
ABC,1.0,email-Enron,contact-high-school,0.960571044278997,1.3149893580660719,-0.1251755169224874,0.23620704815685056
ABC,1.0,email-Enron,email-Eu,1.6731762872651375,1.6725121109900603,1.000987604928184,0.8202107466994388
ABC,1.0,email-Enron,NDC-classes,2.019465131898658,4.08325149712881,0.33064611590978094,0.7570007343036573
ABC,1.0,email-Enron,NDC-substances,1.802842002395606,1.9382074303228396,0.8557190834859899,0.938562050156396
ABC,1.0,email-Enron,DAWN,1.0336694741974806,1.0417909408473682,0.8056644218767544,0.9291236419411071
ABC,1.0,email-Enron,congress-bills,1.0412240301797286,1.066851977621039,0.6166463827504636,0.7383881660855593
ABC,1.0,email-Enron,tags-math-sx,1.1237592900455657,1.1319030898951705,0.9382592185211353,0.9607419483057544
ABC,1.0,email-Enron,tags-ask-ubuntu,1.1901866525099314,1.1923896562998082,0.9885492607438116,0.9660239342968263
ABC,1.0,email-Eu,contact-primary-school,1.0600175095449431,1.1318799492854903,0.4550919974576178,0.777917493366416
ABC,1.0,email-Eu,contact-high-school,0.986847871119837,1.3149893580660719,-0.04175420071621677,0.3340556370768543
ABC,1.0,email-Eu,email-Enron,1.2416225084226142,1.80346655331272,0.30072503631469955,0.65291680655096
ABC,1.0,email-Eu,NDC-classes,1.8119663289867098,4.08325149712881,0.263347420650839,0.7192546697162534
ABC,1.0,email-Eu,NDC-substances,1.7243698482995617,1.9382074303228396,0.7720785669436707,0.9304688282931962
ABC,1.0,email-Eu,DAWN,0.933262228658266,1.0417909408473682,-1.5969434999197143,0.9362393500746268
ABC,1.0,email-Eu,congress-bills,0.9852297629128765,1.066851977621039,-0.22093941888826343,0.6391153266284018
ABC,1.0,email-Eu,tags-math-sx,1.107722676311411,1.1319030898951705,0.8166804613676841,0.9584060329901998
ABC,1.0,email-Eu,tags-ask-ubuntu,1.1892477843760663,1.1923896562998082,0.9836692263806229,0.9630192113910349
ABC,1.0,NDC-classes,contact-primary-school,1.0148398585652467,1.1318799492854903,0.11252551009950558,0.26418099511309007
ABC,1.0,NDC-classes,contact-high-school,0.9085754014768274,1.3149893580660719,-0.290246626376487,0.01822060125051056
ABC,1.0,NDC-classes,email-Enron,1.8972182007980964,1.80346655331272,1.1166839454596276,0.6214993637723194
ABC,1.0,NDC-classes,email-Eu,1.7171736552813126,1.6725121109900603,1.0664100223050295,0.6539256307064353
ABC,1.0,NDC-classes,NDC-substances,1.9245683092748647,1.9382074303228396,0.9854625740458252,0.8955705080828975
ABC,1.0,NDC-classes,DAWN,1.1037767720285798,1.0417909408473682,2.4832360775891726,0.7721671382656923
ABC,1.0,NDC-classes,congress-bills,1.1669055561226405,1.066851977621039,2.496643510963445,0.641040821705394
ABC,1.0,NDC-classes,tags-math-sx,1.0654634245424002,1.1319030898951705,0.49629940128337385,0.7429122691835663
ABC,1.0,NDC-classes,tags-ask-ubuntu,1.0878904430931973,1.1923896562998082,0.45683559492530207,0.8076208776305982
ABC,1.0,NDC-substances,contact-primary-school,1.0618182794361615,1.1318799492854903,0.4687466121353964,0.6139094277740873
ABC,1.0,NDC-substances,contact-high-school,0.9816716110575596,1.3149893580660719,-0.05818732751788977,0.24152546079096865
ABC,1.0,NDC-substances,email-Enron,1.6113750647584473,1.80346655331272,0.7609216117805115,0.7368237084400365
ABC,1.0,NDC-substances,email-Eu,1.7531567943334552,1.6725121109900603,1.1199155851999025,0.8221471333092745
ABC,1.0,NDC-substances,NDC-classes,2.3943652744677486,4.08325149712881,0.45223857858050553,0.8094065357579454
ABC,1.0,NDC-substances,DAWN,1.0879422516524195,1.0417909408473682,2.104337683461311,0.9466010513600475
ABC,1.0,NDC-substances,congress-bills,1.0889309273691057,1.066851977621039,1.3302662170029538,0.8105180708438249
ABC,1.0,NDC-substances,tags-math-sx,1.177776428513734,1.1319030898951705,1.3477806217808932,0.950655911824676
ABC,1.0,NDC-substances,tags-ask-ubuntu,1.2539776423776625,1.1923896562998082,1.3201210879127483,0.9599422005648593
ABC,1.0,DAWN,contact-primary-school,1.0355869360623962,1.1318799492854903,0.26984341634343884,0.7317113304212409
ABC,1.0,DAWN,contact-high-school,0.9875734893852111,1.3149893580660719,-0.03945057284183668,0.32515464312920433
ABC,1.0,DAWN,email-Enron,1.1563468621324935,1.80346655331272,0.19459038025648986,0.5916795765600754
ABC,1.0,DAWN,email-Eu,1.3550475330706553,1.6725121109900603,0.5279422143758284,0.8525547993138957
ABC,1.0,DAWN,NDC-classes,2.0615118345064793,4.08325149712881,0.34428324627263845,0.7390878969344092
ABC,1.0,DAWN,NDC-substances,1.6562614586056101,1.9382074303228396,0.6994843969417177,0.9377408902354707
ABC,1.0,DAWN,congress-bills,1.0387010000455918,1.066851977621039,0.5789058367872763,0.9003381658464885
ABC,1.0,DAWN,tags-math-sx,1.1013885634597784,1.1319030898951705,0.7686595025208022,0.9666501796415963
ABC,1.0,DAWN,tags-ask-ubuntu,1.158630646761465,1.1923896562998082,0.8245279388319342,0.9718827452802824
ABC,1.0,congress-bills,contact-primary-school,1.0301325641291106,1.1318799492854903,0.22848480221872386,0.7480440706828866
ABC,1.0,congress-bills,contact-high-school,0.9844719656423693,1.3149893580660719,-0.04929701261327559,0.34069391440142016
ABC,1.0,congress-bills,email-Enron,1.095752725334545,1.80346655331272,0.11917450071786208,0.4854417395939455
ABC,1.0,congress-bills,email-Eu,1.3140155863352876,1.6725121109900603,0.4669292659622136,0.7816960257580661
ABC,1.0,congress-bills,NDC-classes,2.290529682600421,4.08325149712881,0.41856127656215847,0.7678660922720661
ABC,1.0,congress-bills,NDC-substances,1.6366649906785844,1.9382074303228396,0.6785972590938726,0.9181880472962233
ABC,1.0,congress-bills,DAWN,1.035157589100815,1.0417909408473682,0.8412729741888292,0.9640904675617702
ABC,1.0,congress-bills,tags-math-sx,1.0814557160755982,1.1319030898951705,0.6175421374915085,0.9438659588445943
ABC,1.0,congress-bills,tags-ask-ubuntu,1.125312275285598,1.1923896562998082,0.6513462194158662,0.9510157438989477
ABC,1.0,tags-math-sx,contact-primary-school,1.0428001096979513,1.1318799492854903,0.3245384148980735,0.7725637169190759
ABC,1.0,tags-math-sx,contact-high-school,0.9875431102934622,1.3149893580660719,-0.03954701766122795,0.34080760748854305
ABC,1.0,tags-math-sx,email-Enron,1.0350167907289365,1.80346655331272,0.04358213865227004,0.477062883742821
ABC,1.0,tags-math-sx,email-Eu,1.2648250231131866,1.6725121109900603,0.39378476429713055,0.8212026474137837
ABC,1.0,tags-math-sx,NDC-classes,1.8542110813934247,4.08325149712881,0.2770487850857721,0.6866253631602053
ABC,1.0,tags-math-sx,NDC-substances,1.619809526299316,1.9382074303228396,0.6606316537975381,0.9182515862942529
ABC,1.0,tags-math-sx,DAWN,0.9957529203778155,1.0417909408473682,-0.10162680083456344,0.9722056564527816
ABC,1.0,tags-math-sx,congress-bills,1.0222333024619699,1.066851977621039,0.3325750898201224,0.849141050421359
ABC,1.0,tags-math-sx,tags-ask-ubuntu,1.1739493450895475,1.1923896562998082,0.9041512336737874,0.9772635737473032
ABC,1.0,tags-ask-ubuntu,contact-primary-school,1.0370433813269526,1.1318799492854903,0.28088713657875364,0.7677372333677182
ABC,1.0,tags-ask-ubuntu,contact-high-school,0.9873864682136538,1.3149893580660719,-0.04004431090557784,0.3473597396892222
ABC,1.0,tags-ask-ubuntu,email-Enron,1.0822316018598612,1.80346655331272,0.10234601741767285,0.5361389433886615
ABC,1.0,tags-ask-ubuntu,email-Eu,1.2994829883177001,1.6725121109900603,0.44531984394571966,0.8495237911645995
ABC,1.0,tags-ask-ubuntu,NDC-classes,1.8802865293929536,4.08325149712881,0.2855059116042578,0.7133208788016082
ABC,1.0,tags-ask-ubuntu,NDC-substances,1.621204761763872,1.9382074303228396,0.6621187827835833,0.9300922192626624
ABC,1.0,tags-ask-ubuntu,DAWN,0.999690674034634,1.0417909408473682,-0.007401746864129669,0.9726470079492648
ABC,1.0,tags-ask-ubuntu,congress-bills,1.0147118542078226,1.066851977621039,0.22006610322314002,0.8227557143739141
ABC,1.0,tags-ask-ubuntu,tags-math-sx,1.1001394287481079,1.1319030898951705,0.75918940813057,0.9736126240458194
ABC,10.0,contact-primary-school,contact-high-school,0.9986009806376264,1.3149893580660719,-0.004441481359761289,0.3508430836411445
ABC,10.0,contact-primary-school,email-Enron,0.9277569899932953,1.80346655331272,-0.08991414727700156,0.3434307179218723
ABC,10.0,contact-primary-school,email-Eu,1.2110091848316484,1.6725121109900603,0.31376265405987186,0.7388701128105579
ABC,10.0,contact-primary-school,NDC-classes,1.5964336242734827,4.08325149712881,0.19344306646048645,0.6374011026919401
ABC,10.0,contact-primary-school,NDC-substances,1.5474597760757287,1.9382074303228396,0.5835167771879044,0.8662227966902721
ABC,10.0,contact-primary-school,DAWN,0.9535219529251502,1.0417909408473682,-1.1121560350746866,0.9195072262160243
ABC,10.0,contact-primary-school,congress-bills,1.0199879472205033,1.066851977621039,0.2989881216948911,0.7898525356337244
ABC,10.0,contact-primary-school,tags-math-sx,1.1143257256202643,1.1319030898951705,0.8667403145075999,0.9503639324115363
ABC,10.0,contact-primary-school,tags-ask-ubuntu,1.2003927125784237,1.1923896562998082,1.0415981629809872,0.9443857277545833
ABC,10.0,contact-high-school,contact-primary-school,1.0323764639611561,1.1318799492854903,0.2454995178309357,0.6753592556886269
ABC,10.0,contact-high-school,email-Enron,0.8944578434459192,1.80346655331272,-0.13135849416372955,0.28069729603622545
ABC,10.0,contact-high-school,email-Eu,1.122721869267499,1.6725121109900603,0.1824827646402234,0.6945670222292075
ABC,10.0,contact-high-school,NDC-classes,1.61387338253751,4.08325149712881,0.1990993544020532,0.6376269441326157
ABC,10.0,contact-high-school,NDC-substances,1.490947089250541,1.9382074303228396,0.5232820305863543,0.8731296303683704
ABC,10.0,contact-high-school,DAWN,0.9362478999960435,1.0417909408473682,-1.525500472382192,0.9325241887243259
